rowType,sessionId,timestamp,challengeId,challengeType,skill,eventName,attemptNumber,feedbackType,scaffoldLevel,relatedField,split,firstTryCorrect,independentSuccess,finalSuccess,attemptCount,hintCount,highestScaffoldLevel,selfCorrected,selectedSplitStrategy,subfactAccuracy,completionTimeMs,selectedSplit,partial1Attempts,partial2Attempts,partial1Outcome,partial2Outcome,supportUsed,supportType,supportOpened,supportCompleted,attentionCueShown,cueType,splitCueShown,addOneCueShown,plusDotCueShown,payload
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:30.642Z","build-3-4","build","equalGroups","feedback_shown","1","success","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""array"",""message"":""Every row is equal. All the dots are shared."",""timestamp"":""2026-09-21T15:56:30.642Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:30.643Z","build-3-4","build","equalGroups","challenge_completed","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""challengeId"":""build-3-4"",""challengeType"":""build"",""skill"":""equalGroups"",""factors"":[3,4],""firstTryCorrect"":true,""independentSuccess"":true,""finalSuccess"":true,""attemptCount"":1,""hintCount"":0,""highestScaffoldLevel"":0,""selfCorrected"":false,""selectedSplitStrategy"":null,""subfactAccuracy"":null,""completionTimeMs"":32230,""completedAt"":""2026-09-21T15:56:30.643Z"",""incorrectAttempts"":0,""policy"":""start-with-equal-groups""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:30.920Z","build-5-3","build","equalGroups","adaptive_decision","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""policy"":""steady-practice"",""support"":false,""learnerState"":{""productRecall"":0,""equalGroups"":1,""arrayConstruction"":1,""decomposition"":0,""inverseRelationship"":0,""attempts"":1,""hintUsage"":0}}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:30.920Z","build-5-3","build","equalGroups","challenge_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""target"":[5,3],""total"":15}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:31.190Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":0,""groups"":[1,0,0,0,0],""remaining"":14}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:31.457Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":0,""groups"":[2,0,0,0,0],""remaining"":13}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:31.725Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":0,""groups"":[3,0,0,0,0],""remaining"":12}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:31.992Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":1,""groups"":[3,1,0,0,0],""remaining"":11}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:32.266Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":1,""groups"":[3,2,0,0,0],""remaining"":10}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:32.543Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":1,""groups"":[3,3,0,0,0],""remaining"":9}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:32.808Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":2,""groups"":[3,3,1,0,0],""remaining"":8}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:33.074Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":2,""groups"":[3,3,2,0,0],""remaining"":7}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:33.342Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":2,""groups"":[3,3,3,0,0],""remaining"":6}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:33.617Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":3,""groups"":[3,3,3,1,0],""remaining"":5}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:33.884Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":3,""groups"":[3,3,3,2,0],""remaining"":4}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:34.151Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":3,""groups"":[3,3,3,3,0],""remaining"":3}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:34.425Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":4,""groups"":[3,3,3,3,1],""remaining"":2}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:34.701Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":4,""groups"":[3,3,3,3,2],""remaining"":1}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:34.966Z","build-5-3","build","equalGroups","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""place"",""row"":4,""groups"":[3,3,3,3,3],""remaining"":0}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:35.230Z","build-5-3","build","equalGroups","answer_submitted","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""groups"":[3,3,3,3,3],""remaining"":0,""correct"":true}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:35.230Z","build-5-3","build","equalGroups","feedback_shown","1","success","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""array"",""message"":""Every row is equal. All the dots are shared."",""timestamp"":""2026-09-21T15:56:35.230Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:35.230Z","build-5-3","build","equalGroups","challenge_completed","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""challengeId"":""build-5-3"",""challengeType"":""build"",""skill"":""equalGroups"",""factors"":[5,3],""firstTryCorrect"":true,""independentSuccess"":true,""finalSuccess"":true,""attemptCount"":1,""hintCount"":0,""highestScaffoldLevel"":0,""selfCorrected"":false,""selectedSplitStrategy"":null,""subfactAccuracy"":null,""completionTimeMs"":4310,""completedAt"":""2026-09-21T15:56:35.230Z"",""incorrectAttempts"":0,""policy"":""steady-practice""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:35.507Z","inverse-24-4","inverse","inverseRelationship","adaptive_decision","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""policy"":""connect-multiplication-to-division"",""support"":false,""learnerState"":{""productRecall"":0,""equalGroups"":2,""arrayConstruction"":2,""decomposition"":0,""inverseRelationship"":0,""attempts"":2,""hintUsage"":0}}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:35.507Z","inverse-24-4","inverse","inverseRelationship","challenge_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""target"":[4,6],""total"":24}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:57.148Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[1,1,1,1],""remaining"":20}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:57.424Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[2,2,2,2],""remaining"":16}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:57.698Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[3,3,3,3],""remaining"":12}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:57.974Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[4,4,4,4],""remaining"":8}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:58.247Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[5,5,5,5],""remaining"":4}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:58.523Z","inverse-24-4","inverse","inverseRelationship","control_changed","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""deal"",""row"":null,""groups"":[6,6,6,6],""remaining"":0}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:58.798Z","inverse-24-4","inverse","inverseRelationship","answer_submitted","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""groups"":[6,6,6,6],""remaining"":0,""correct"":true}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:58.798Z","inverse-24-4","inverse","inverseRelationship","feedback_shown","1","success","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""array"",""message"":""Every row is equal. All the dots are shared."",""timestamp"":""2026-09-21T15:56:58.798Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:58.798Z","inverse-24-4","inverse","inverseRelationship","challenge_completed","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""challengeId"":""inverse-24-4"",""challengeType"":""inverse"",""skill"":""inverseRelationship"",""factors"":[4,6],""firstTryCorrect"":true,""independentSuccess"":true,""finalSuccess"":true,""attemptCount"":1,""hintCount"":0,""highestScaffoldLevel"":0,""selfCorrected"":false,""selectedSplitStrategy"":null,""subfactAccuracy"":null,""completionTimeMs"":23291,""completedAt"":""2026-09-21T15:56:58.798Z"",""incorrectAttempts"":0,""policy"":""connect-multiplication-to-division""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:59.066Z","split-7-6","split","decomposition","adaptive_decision","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""policy"":""increase-complexity"",""support"":false,""learnerState"":{""productRecall"":0,""equalGroups"":3,""arrayConstruction"":2,""decomposition"":0,""inverseRelationship"":1,""attempts"":3,""hintUsage"":0}}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:59.066Z","split-7-6","split","decomposition","challenge_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""target"":[7,6],""total"":42}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:56:59.440Z","split-7-6","split","decomposition","split_selected","0","","","","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""split"":[3,4],""target"":[7,6]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:16.040Z","split-7-6","split","decomposition","subfact_submitted","1","","","partA","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""value"":42,""correct"":false,""split"":[3,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:16.040Z","split-7-6","split","decomposition","feedback_shown","1","wrong_subfact","1","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""wrong_subfact"",""feedbackType"":""wrong_subfact"",""attemptNumber"":1,""scaffoldLevel"":1,""relatedField"":""partA"",""message"":""Look at this part: 3 rows, with 6 dots in each."",""timestamp"":""2026-09-21T15:57:16.040Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:16.041Z","split-7-6","split","decomposition","subfact_submitted","1","","","partB","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partB"",""value"":24,""correct"":true,""split"":[3,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:16.041Z","split-7-6","split","decomposition","feedback_shown","1","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:57:16.041Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:16.293Z","split-7-6","split","decomposition","answer_changed_after_feedback","1","","1","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""previousFeedbackType"":""wrong_subfact"",""scaffoldLevel"":1}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:16.332Z","split-7-6","split","decomposition","subfact_submitted","2","","","partA","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""value"":17,""correct"":false,""split"":[3,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:16.332Z","split-7-6","split","decomposition","feedback_shown","2","wrong_subfact","2","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""wrong_subfact"",""feedbackType"":""wrong_subfact"",""attemptNumber"":2,""scaffoldLevel"":2,""relatedField"":""partA"",""message"":""Count the rows together: 6 + 6 + 6."",""timestamp"":""2026-09-21T15:57:16.332Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:16.332Z","split-7-6","split","decomposition","subfact_submitted","2","","","partB","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partB"",""value"":24,""correct"":true,""split"":[3,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:16.332Z","split-7-6","split","decomposition","feedback_shown","2","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":2,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:57:16.332Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:40.994Z","split-7-6","split","decomposition","answer_changed_after_feedback","2","","2","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""previousFeedbackType"":""wrong_subfact"",""scaffoldLevel"":2}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:41.023Z","split-7-6","split","decomposition","subfact_submitted","3","","","partA","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""value"":16,""correct"":false,""split"":[3,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:41.023Z","split-7-6","split","decomposition","feedback_shown","3","wrong_subfact","3","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""wrong_subfact"",""feedbackType"":""wrong_subfact"",""attemptNumber"":3,""scaffoldLevel"":3,""relatedField"":""partA"",""message"":""Follow the row totals: 6 → 12 → 18. Enter the last total."",""timestamp"":""2026-09-21T15:57:41.023Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:41.024Z","split-7-6","split","decomposition","subfact_submitted","3","","","partB","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partB"",""value"":24,""correct"":true,""split"":[3,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:41.024Z","split-7-6","split","decomposition","feedback_shown","3","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":3,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:57:41.024Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:41.274Z","split-7-6","split","decomposition","answer_changed_after_feedback","3","","3","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""previousFeedbackType"":""wrong_subfact"",""scaffoldLevel"":3}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:41.307Z","split-7-6","split","decomposition","subfact_submitted","4","","","partA","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""value"":18,""correct"":true,""split"":[3,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:41.307Z","split-7-6","split","decomposition","feedback_shown","4","success","0","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":4,""scaffoldLevel"":0,""relatedField"":""partA"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:57:41.307Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:41.307Z","split-7-6","split","decomposition","subfact_submitted","4","","","partB","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partB"",""value"":24,""correct"":true,""split"":[3,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:57:41.307Z","split-7-6","split","decomposition","feedback_shown","4","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":4,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:57:41.307Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:35.106Z","split-7-6","split","decomposition","control_changed","4","","","","[3,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""join"",""split"":[3,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:35.558Z","split-7-6","split","decomposition","feedback_shown","4","success_join","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""feedbackType"":""success_join"",""scaffoldLevel"":0,""relatedField"":""array"",""attemptNumber"":4,""timestamp"":""2026-09-21T15:58:35.558Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:35.558Z","split-7-6","split","decomposition","challenge_completed","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""challengeId"":""split-7-6"",""challengeType"":""split"",""skill"":""decomposition"",""factors"":[7,6],""firstTryCorrect"":false,""independentSuccess"":false,""finalSuccess"":true,""attemptCount"":4,""hintCount"":0,""highestScaffoldLevel"":3,""selfCorrected"":true,""selectedSplitStrategy"":[3,4],""subfactAccuracy"":0.625,""completionTimeMs"":96492,""completedAt"":""2026-09-21T15:58:35.558Z"",""incorrectAttempts"":3,""policy"":""increase-complexity""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:35.598Z","split-6-7","split","decomposition","adaptive_decision","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""policy"":""scaffold-same-skill-transfer"",""support"":true,""learnerState"":{""productRecall"":0.15625,""equalGroups"":3,""arrayConstruction"":2,""decomposition"":0.2,""inverseRelationship"":1,""attempts"":7,""hintUsage"":0}}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:35.598Z","split-6-7","split","decomposition","challenge_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""target"":[6,7],""total"":42}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:35.601Z","split-6-7","split","decomposition","feedback_shown","0","hint","1","split","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""hint"",""feedbackType"":""hint"",""attemptNumber"":0,""scaffoldLevel"":1,""relatedField"":""split"",""message"":""Try a boundary after five rows. Then count each part."",""timestamp"":""2026-09-21T15:58:35.601Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:57.273Z","split-6-7","split","decomposition","answer_changed_after_feedback","0","","1","split","","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""split"",""previousFeedbackType"":""hint"",""scaffoldLevel"":1}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:57.274Z","split-6-7","split","decomposition","split_selected","0","","","","[5,1]","","","","","","","","","","","","","","","","","","","","","","","","","{""split"":[5,1],""target"":[6,7]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:57.555Z","split-6-7","split","decomposition","subfact_submitted","1","","","partA","[5,1]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""value"":35,""correct"":true,""split"":[5,1]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:57.555Z","split-6-7","split","decomposition","feedback_shown","1","success","0","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""partA"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:58:57.555Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:57.556Z","split-6-7","split","decomposition","subfact_submitted","1","","","partB","[5,1]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partB"",""value"":7,""correct"":true,""split"":[5,1]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:57.556Z","split-6-7","split","decomposition","feedback_shown","1","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:58:57.556Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:57.822Z","split-6-7","split","decomposition","control_changed","1","","","","[5,1]","","","","","","","","","","","","","","","","","","","","","","","","","{""control"":""join"",""split"":[5,1]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:58.273Z","split-6-7","split","decomposition","feedback_shown","1","success_join","0","array","","","","","","","","","","","","","","","","","","","","","","","","","","{""feedbackType"":""success_join"",""scaffoldLevel"":0,""relatedField"":""array"",""attemptNumber"":1,""timestamp"":""2026-09-21T15:58:58.273Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:58.274Z","split-6-7","split","decomposition","challenge_completed","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""challengeId"":""split-6-7"",""challengeType"":""split"",""skill"":""decomposition"",""factors"":[6,7],""firstTryCorrect"":true,""independentSuccess"":false,""finalSuccess"":true,""attemptCount"":1,""hintCount"":0,""highestScaffoldLevel"":1,""selfCorrected"":false,""selectedSplitStrategy"":[5,1],""subfactAccuracy"":1,""completionTimeMs"":22677,""completedAt"":""2026-09-21T15:58:58.274Z"",""incorrectAttempts"":0,""policy"":""scaffold-same-skill-transfer""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:58.306Z","mixed-8-6","mixed","decomposition","adaptive_decision","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""policy"":""scaffold-same-skill-transfer"",""support"":true,""learnerState"":{""productRecall"":0.40625,""equalGroups"":3,""arrayConstruction"":2,""decomposition"":0.7,""inverseRelationship"":1,""attempts"":8,""hintUsage"":0}}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:58.306Z","mixed-8-6","mixed","decomposition","challenge_started","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""target"":[8,6],""total"":48}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:58:58.310Z","mixed-8-6","mixed","decomposition","feedback_shown","0","hint","1","split","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""hint"",""feedbackType"":""hint"",""attemptNumber"":0,""scaffoldLevel"":1,""relatedField"":""split"",""message"":""Try a boundary after five rows. Then count each part."",""timestamp"":""2026-09-21T15:58:58.310Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:20.839Z","mixed-8-6","mixed","decomposition","answer_changed_after_feedback","0","","1","split","","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""split"",""previousFeedbackType"":""hint"",""scaffoldLevel"":1}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:20.840Z","mixed-8-6","mixed","decomposition","split_selected","0","","","","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""split"":[4,4],""target"":[8,6]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.121Z","mixed-8-6","mixed","decomposition","subfact_submitted","1","","","partA","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""value"":23,""correct"":false,""split"":[4,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.122Z","mixed-8-6","mixed","decomposition","feedback_shown","1","wrong_subfact","1","partA","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""wrong_subfact"",""feedbackType"":""wrong_subfact"",""attemptNumber"":1,""scaffoldLevel"":1,""relatedField"":""partA"",""message"":""Look at this part: 4 rows, with 6 dots in each."",""timestamp"":""2026-09-21T15:59:21.122Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.122Z","mixed-8-6","mixed","decomposition","subfact_submitted","1","","","partB","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partB"",""value"":24,""correct"":true,""split"":[4,4]}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.123Z","mixed-8-6","mixed","decomposition","feedback_shown","1","success","0","partB","","","","","","","","","","","","","","","","","","","","","","","","","","{""type"":""success"",""feedbackType"":""success"",""attemptNumber"":1,""scaffoldLevel"":0,""relatedField"":""partB"",""message"":""This part matches its rows."",""timestamp"":""2026-09-21T15:59:21.123Z""}"
"event","054d9fce-d918-445b-81a1-6f1bc9d56625","2026-09-21T15:59:21.388Z","mixed-8-6","mixed","decomposition","subfact_submitted","2","","","partA","[4,4]","","","","","","","","","","","","","","","","","","","","","","","","","{""relatedField"":""partA"",""value"":23,""correct"":false,""split"":[4,4]}"
